http://www.nbcnews.com/business/consumer/what-man-wants-valentine-s-day-gifts-dudes-are-gaining-n720576,99258,90,text/html; charset=utf-8
http://www.nbcnews.com/watch/debunker/super-bowl-debunker-will-the-halftime-flush-wreak-havoc-391607363973,68428,73,text/html; charset=UTF-8
http://www.nbcnews.com/news/asian-america/merging-farming-art-nikiko-masumoto-keeps-her-family-s-roots-n722471,104719,99,text/html; charset=utf-8
http://www.nbcnews.com/video/strong-storms-cause-flooding-in-central-california-872276547737,321637,142,text/html; charset=utf-8
http://www.nbcnews.com/tech/security/yahoo-issues-another-warning-fallout-hacking-attacks-n721601,104179,89,text/html; charset=utf-8
http://www.nbcnews.com/storyline/robert-durst/robert-durst-case-defense-grills-witness-about-murder-confession-n722706,98990,85,text/html; charset=utf-8
http://www.nbcnews.com/video/see-the-complete-list-of-2017-oscar-nominees-861468227707,321909,142,text/html; charset=utf-8
http://www.nbcnews.com/slideshow/trump-out-refugees-ban-sparks-protests-airports-across-nation-n713746,99628,75,text/html; charset=utf-8
http://www.nbcnews.com/mach/environment/how-eating-crickets-could-help-save-planet-n721416,102072,99,text/html; charset=utf-8
http://www.nbcnews.com/slideshow/week-pictures-feb-10-17-n722716,103850,81,text/html; charset=utf-8
http://www.nbcnews.com/meet-the-press/video/full-priebus-interview-vice-president-is-in-the-loop-on-everything-880541763904,405747,212,text/html; charset=utf-8
http://www.nbcnews.com/business/consumer/your-funny-valentine-quirky-v-day-gift-guide-n719946,95109,105,text/html; charset=utf-8
http://www.nbcnews.com/watch/nbcnews-com/dr-nancy-snubs-out-e-cigarette-myths-207494723637,67637,73,text/html; charset=UTF-8
http://www.nbcnews.com/news/us-news/side-underride-crashes-kill-200-people-year-will-congress-act-n711721,109460,102,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news/video/inspiring-america-blessing-boxes-in-texas-town-helping-those-in-need-872985667975,498565,167,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news/video/inspiring-america-how-one-chicago-program-helps-steer-young-men-away-873894979504,498892,167,text/html; charset=utf-8
